order_id,order_date,customer_city,customer_state,category,product_name,quantity,unit_price,total_amount,payment_method,rating
ORD00955,2024-12-03,Bengaluru,Karnataka,Electronics,Headphones,1,45743.63,45743.63,Net Banking,4.2
ORD00956,2024-05-12,Coimbatore,Tamil Nadu,Sports,Badminton Racket,1,934.0,934.0,Cash on Delivery,4.6
ORD00957,2024-12-20,Jaipur,Rajasthan,Sports,Yoga Mat,2,2160.96,4321.92,Debit Card,4.0
ORD00958,2024-11-28,Hyderabad,Telangana,Sports,Dumbbells,1,318.96,318.96,UPI,4.8
ORD00959,2024-09-21,Bengaluru,Karnataka,Books,Self-Help Book,2,185.2,370.4,Net Banking,4.7
ORD00960,2024-07-19,Delhi,Delhi,Electronics,Headphones,2,73512.12,147024.24,UPI,2.7
ORD00961,2024-05-07,Coimbatore,Tamil Nadu,Electronics,Smartwatch,2,18437.43,36874.86,UPI,3.3
ORD00962,2024-11-16,Pune,Maharashtra,Grocery,Basmati Rice,1,,,Cash on Delivery,4.6
ORD00963,2024-06-19,Delhi,Delhi,Electronics,Smart TV,1,19449.56,19449.56,Credit Card,3.1
ORD00964,2024-03-04,Pune,Maharashtra,Sports,Running Shoes,1,4553.74,4553.74,UPI,2.7
ORD00965,2024-02-01,Mumbai,Maharashtra,Books,Self-Help Book,2,723.06,1446.12,Cash on Delivery,3.6
ORD00966,2024-05-30,Noida,Uttar Pradesh,Sports,Dumbbells,2,938.17,1876.34,Cash on Delivery,3.5
ORD00967,2024-08-20,Coimbatore,Tamil Nadu,Books,Fiction Novel,3,705.21,2115.63,Credit Card,4.5
ORD00968,2024-01-14,Jaipur,Rajasthan,Sports,Running Shoes,2,1282.4,2564.8,Credit Card,3.3
ORD00969,2024-04-09,Delhi,Delhi,Electronics,Smartphone,2,1476.94,2953.88,Cash on Delivery,2.8
ORD00970,2024-05-04,Chennai,Tamil Nadu,Home & Kitchen,Bedsheet,2,6488.8,12977.6,UPI,2.6
ORD00971,2024-06-08,Nagpur,Maharashtra,Home & Kitchen,Air Purifier,5,6706.97,33534.85,Debit Card,3.9
ORD00972,2024-01-05,Nagpur,Maharashtra,Clothing,Saree,1,1681.64,1681.64,Credit Card,4.1
ORD00973,2024-08-04,Nagpur,Maharashtra,Electronics,Laptop,3,40815.08,122445.24,UPI,4.9
ORD00974,2024-08-27,Hyderabad,Telangana,Clothing,T-Shirt,2,1839.45,3678.9,Debit Card,3.3
ORD00975,2024-08-20,Coimbatore,Tamil Nadu,Sports,Yoga Mat,1,6276.2,6276.2,Cash on Delivery,4.8
ORD00976,2024-04-19,Mysuru,Karnataka,Clothing,T-Shirt,2,3266.08,6532.16,UPI,4.3
ORD00977,2024-07-04,Surat,Gujarat,Home & Kitchen,Curtains,1,3318.15,3318.15,UPI,3.4
ORD00978,2024-07-03,Chennai,Tamil Nadu,Electronics,Laptop,1,23600.81,23600.81,UPI,2.6
ORD00979,2024-10-10,Delhi,Delhi,Home & Kitchen,Pressure Cooker,1,3518.49,3518.49,UPI,3.0
ORD00980,2024-02-26,Nagpur,Maharashtra,Home & Kitchen,Mixer Grinder,2,608.61,1217.22,UPI,3.0
ORD00981,2024-11-15,Mysuru,Karnataka,Clothing,Kurta,2,4085.54,8171.08,Cash on Delivery,4.7
ORD00982,2024-09-29,Pune,Maharashtra,Electronics,Laptop,1,70676.49,70676.49,Credit Card,3.4
ORD00983,2024-10-01,Coimbatore,Tamil Nadu,Books,Fiction Novel,3,744.71,2234.13,UPI,2.9
ORD00984,2024-10-26,Delhi,Delhi,Electronics,Smartwatch,4,63751.15,255004.6,Cash on Delivery,3.0
ORD00985,2024-11-26,Pune,Maharashtra,Books,Python Programming,2,145.41,290.82,Net Banking,3.4
ORD00986,2024-09-10,Chennai,Tamil Nadu,Books,Fiction Novel,1,325.28,325.28,Credit Card,4.0
ORD00987,2024-04-30,Hyderabad,Telangana,Sports,Cricket Bat,4,2309.84,9239.36,Credit Card,3.3
ORD00988,2024-02-13,Jaipur,Rajasthan,Books,Python Programming,3,210.05,630.15,UPI,2.7
ORD00989,2024-06-21,Mysuru,Karnataka,Sports,Yoga Mat,1,2532.72,2532.72,Credit Card,3.7
ORD00990,2024-04-29,Bengaluru,Karnataka,Home & Kitchen,Curtains,1,4960.2,4960.2,UPI,2.7
ORD00991,2024-05-21,Jaipur,Rajasthan,Electronics,Headphones,2,67486.97,134973.94,Cash on Delivery,2.7
ORD00992,2024-05-08,Pune,Maharashtra,Home & Kitchen,Mixer Grinder,1,8326.58,8326.58,UPI,4.5
ORD00993,2024-10-05,Hyderabad,Telangana,Home & Kitchen,Pressure Cooker,5,10672.95,53364.75,Cash on Delivery,2.5
ORD00994,2024-10-23,Noida,Uttar Pradesh,Home & Kitchen,Bedsheet,1,11811.99,11811.99,Net Banking,2.5
ORD00995,2024-04-17,Hyderabad,Telangana,Sports,Badminton Racket,1,8695.02,8695.02,Credit Card,3.8
ORD00996,2024-06-09,Ahmedabad,Gujarat,Sports,Dumbbells,1,7308.35,7308.35,Cash on Delivery,3.6
ORD00997,2024-03-12,Kolkata,West Bengal,Books,Fiction Novel,3,407.08,1221.24,Debit Card,2.8
ORD00998,2024-08-02,Kolkata,West Bengal,Electronics,Smart TV,3,64926.91,194780.73,Credit Card,4.4
ORD00999,2024-01-17,Ahmedabad,Gujarat,Grocery,Tea Powder,2,184.84,369.68,Cash on Delivery,2.9
ORD01000,2024-07-14,Gurgaon,Haryana,Sports,Running Shoes,2,9163.4,18326.8,UPI,3.5
ORD00522,2024-05-15,Coimbatore,Tamil Nadu,Clothing,Jacket,1,4138.18,4138.18,UPI,4.2
ORD00738,2024-11-17,Kolkata,West Bengal,Electronics,Tablet,1,14810.04,14810.04,Net Banking,3.3
ORD00741,2024-11-26,Hyderabad,Telangana,Books,UPSC Guide,2,223.43,446.86,Credit Card,3.0
ORD00661,2024-01-19,Delhi,Delhi,Home & Kitchen,Bedsheet,1,13857.51,13857.51,Debit Card,3.7
ORD00412,2024-09-08,Jaipur,Rajasthan,Home & Kitchen,Mixer Grinder,3,5266.63,15799.89,Cash on Delivery,4.2
ORD00679,2024-08-24,Gurgaon,Haryana,Books,UPSC Guide,1,121.18,121.18,Cash on Delivery,3.2
ORD00627,2024-06-08,Surat,Gujarat,Grocery,Toor Dal,2,237.8,475.6,Cash on Delivery,3.3
ORD00514,2024-03-30,Chennai,Tamil Nadu,Grocery,Cooking Oil,1,425.69,425.69,Credit Card,3.4
ORD00860,2024-09-15,Gurgaon,Haryana,Sports,Running Shoes,3,,,Debit Card,3.3
ORD00137,2024-08-03,Ahmedabad,Gujarat,Clothing,Jacket,1,1754.1,1754.1,Credit Card,4.4
